run_id,ts,side,symbol,res,qty,price,fee_bps,slippage_bps
20250913-072755-8d0ad7,2024-09-30 08:25:00,SELL,BTCUSDT,5m,0.13895194508828598,64262.2848,5.0,4
20250913-072755-8d0ad7,2024-09-30 13:15:00,BUY,BTCUSDT,5m,0.13900881681115,64171.6584,5.0,4
20250913-072755-8d0ad7,2024-09-30 15:30:00,SELL,BTCUSDT,5m,0.13900881681115,63704.508,5.0,4
20250913-072755-8d0ad7,2024-09-30 20:40:00,BUY,BTCUSDT,5m,0.13881572959651112,63729.091444,5.0,4
20250913-072755-8d0ad7,2024-09-30 23:35:00,SELL,BTCUSDT,5m,0.13881572959651112,63060.785592,5.0,4
20250913-072755-8d0ad7,2024-10-01 03:35:00,BUY,BTCUSDT,5m,0.1372943636467124,63695.468,5.0,4
20250913-072755-8d0ad7,2024-10-01 10:35:00,SELL,BTCUSDT,5m,0.1372943636467124,63882.426804,5.0,4
20250913-072755-8d0ad7,2024-10-02 00:55:00,BUY,BTCUSDT,5m,0.14347211277090569,61070.678503999996,5.0,4
20250913-072755-8d0ad7,2024-10-02 05:45:00,SELL,BTCUSDT,5m,0.14347211277090569,61409.08653600001,5.0,4
20250913-072755-8d0ad7,2024-10-02 07:35:00,BUY,BTCUSDT,5m,0.14214927651231934,61918.747595999994,5.0,4
20250913-072755-8d0ad7,2024-10-02 10:00:00,SELL,BTCUSDT,5m,0.14214927651231934,61147.531200000005,5.0,4
20250913-072755-8d0ad7,2024-10-02 14:50:00,BUY,BTCUSDT,5m,0.14185093129519757,61214.475999999995,5.0,4
20250913-072755-8d0ad7,2024-10-02 18:30:00,SELL,BTCUSDT,5m,0.14185093129519757,61137.525204,5.0,4
20250913-072755-8d0ad7,2024-10-02 23:00:00,BUY,BTCUSDT,5m,0.14232633620580012,60872.339199999995,5.0,4
20250913-072755-8d0ad7,2024-10-03 06:30:00,SELL,BTCUSDT,5m,0.14232633620580012,61303.56876,5.0,4
20250913-072755-8d0ad7,2024-10-03 07:20:00,BUY,BTCUSDT,5m,0.14221943258658376,61288.515604,5.0,4
20250913-072755-8d0ad7,2024-10-03 07:55:00,SELL,BTCUSDT,5m,0.14221943258658376,60901.6296,5.0,4
20250913-072755-8d0ad7,2024-10-03 11:30:00,BUY,BTCUSDT,5m,0.14267504536489986,60646.248799999994,5.0,4
20250913-072755-8d0ad7,2024-10-03 12:55:00,SELL,BTCUSDT,5m,0.14267504536489986,60445.76202,5.0,4
20250913-072755-8d0ad7,2024-10-03 17:20:00,BUY,BTCUSDT,5m,0.1420912752449912,60633.30362399999,5.0,4
20250913-072755-8d0ad7,2024-10-04 00:00:00,SELL,BTCUSDT,5m,0.1420912752449912,60735.606036000005,5.0,4
20250913-072755-8d0ad7,2024-10-04 02:00:00,BUY,BTCUSDT,5m,0.14095867088423927,61162.44519599999,5.0,4
20250913-072755-8d0ad7,2024-10-04 11:00:00,SELL,BTCUSDT,5m,0.14095867088423927,61311.4656,5.0,4
20250913-072755-8d0ad7,2024-10-04 12:40:00,BUY,BTCUSDT,5m,0.14064191935219952,61388.175451999996,5.0,4
20250913-072755-8d0ad7,2024-10-04 14:50:00,SELL,BTCUSDT,5m,0.14064191935219952,61181.507604,5.0,4
20250913-072755-8d0ad7,2024-10-04 16:15:00,BUY,BTCUSDT,5m,0.13889884466649144,61887.23499599999,5.0,4
20250913-072755-8d0ad7,2024-10-04 23:05:00,SELL,BTCUSDT,5m,0.13889884466649144,62012.015268,5.0,4
20250913-072755-8d0ad7,2024-10-05 05:45:00,BUY,BTCUSDT,5m,0.13845011756762174,62150.850399999996,5.0,4
20250913-072755-8d0ad7,2024-10-05 14:20:00,SELL,BTCUSDT,5m,0.13845011756762174,62160.645792,5.0,4
20250913-072755-8d0ad7,2024-10-05 22:25:00,BUY,BTCUSDT,5m,0.13865658369651995,62006.022492000004,5.0,4
20250913-072755-8d0ad7,2024-10-06 03:15:00,SELL,BTCUSDT,5m,0.13865658369651995,61994.982084,5.0,4
20250913-072755-8d0ad7,2024-10-06 06:50:00,BUY,BTCUSDT,5m,0.13851832606512576,61994.798004,5.0,4
20250913-072755-8d0ad7,2024-10-06 20:55:00,SELL,BTCUSDT,5m,0.13851832606512576,62595.571752,5.0,4
20250913-072755-8d0ad7,2024-10-06 23:50:00,BUY,BTCUSDT,5m,0.13780025745447588,62859.133599999994,5.0,4
20250913-072755-8d0ad7,2024-10-07 04:55:00,SELL,BTCUSDT,5m,0.13780025745447588,63441.273336000006,5.0,4
20250913-072755-8d0ad7,2024-10-07 07:35:00,BUY,BTCUSDT,5m,0.13752431356658207,63505.29196,5.0,4
20250913-072755-8d0ad7,2024-10-07 09:15:00,SELL,BTCUSDT,5m,0.13752431356658207,63254.678004,5.0,4
20250913-072755-8d0ad7,2024-10-07 14:00:00,BUY,BTCUSDT,5m,0.1365429917854733,63645.448,5.0,4
20250913-072755-8d0ad7,2024-10-07 18:20:00,SELL,BTCUSDT,5m,0.1365429917854733,63391.633200000004,5.0,4
20250913-072755-8d0ad7,2024-10-08 03:10:00,BUY,BTCUSDT,5m,0.13789969397894905,62705.072,5.0,4
20250913-072755-8d0ad7,2024-10-08 05:55:00,SELL,BTCUSDT,5m,0.13789969397894905,62492.34306,5.0,4
20250913-072755-8d0ad7,2024-10-08 09:55:00,BUY,BTCUSDT,5m,0.1376073062419491,62562.394951999995,5.0,4
20250913-072755-8d0ad7,2024-10-08 15:40:00,SELL,BTCUSDT,5m,0.1376073062419491,62205.11799600001,5.0,4
